Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,ADAT_pvalues_corrected,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
Cyp305a1,78,0.15445544554455445,1515,0.17693672624187862,0.8230632737581214,11093.24680371196,nonsignificant,80,78,505,gene
CG14104,13,0.18840579710144928,207,-0.817577560548268,0.18242243945173198,2458.6896389304434,nonsignificant,9,13,69,gene
TORIP,37,0.12251655629139073,906,0.7087071523821902,0.2912928476178098,3926.0450001928407,nonsignificant,44,37,302,gene
CG14102,59,0.1334841628959276,1326,0.2021061168013435,0.7978938831986565,10754.013757751492,nonsignificant,61,59,442,gene
Cpr76Bc,79,0.18588235294117647,1275,-0.939207276469477,0.060792723530523014,819.3643277443892,nonsignificant,64,79,425,gene
Cpr76Bd,248,0.2017900732302685,3687,0.755081679460938,0.24491832053906204,3301.009124225478,nonsignificant,267,248,1229,gene
Rcd7,54,0.135678391959799,1194,0.48491772129035693,0.5150822787096431,6942.27895244857,nonsignificant,59,54,398,gene
CG9300,107,0.15875370919881307,2022,-0.37945195267993825,0.6205480473200617,8363.746581779793,nonsignificant,102,107,674,gene
CG9330,103,0.14527503526093088,2127,0.36957249846410956,0.6304275015358904,8496.901865700731,nonsignificant,108,103,709,gene
Taf6,118,0.19439868204283361,1821,-0.7124040027324015,0.28759599726759855,3876.218851172693,nonsignificant,107,118,607,gene
CG9368,22,0.12359550561797752,534,0.6640761868482671,0.3359238131517329,4527.581153659056,nonsignificant,27,22,178,gene
CG9372,70,0.17114914425427874,1227,-0.69037109726937,0.30962890273063004,4173.178351003432,nonsignificant,62,70,409,gene
asf1,36,0.1643835616438356,657,-0.5204998778130466,0.47950012218695337,6462.702646835757,nonsignificant,32,36,219,gene
ms(3)76Cc,184,0.15659574468085105,3525,0.17364729710284932,0.8263527028971507,11137.581729647796,nonsignificant,187,184,1175,gene
Gbeta76C,58,0.16714697406340057,1041,-0.9473676974342595,0.05263230256574053,709.3781739810508,nonsignificant,45,58,347,gene
ms(3)76Ca,55,0.20446096654275092,807,-0.9027455715609967,0.09725442843900337,1310.7951865008874,nonsignificant,44,55,269,gene
tey,113,0.1573816155988858,2154,0.28846858223887795,0.711531417761122,9590.020448584402,nonsignificant,117,113,718,gene
Oat,97,0.22453703703703703,1296,-0.999752741937824,0.0002472580621759546,3.332544162007516,nonsignificant,67,97,432,gene
Rnf146,69,0.1830238726790451,1131,0.5115776833774064,0.4884223166225936,6582.955983439317,nonsignificant,75,69,377,gene
wnd,143,0.14621676891615543,2934,0.5811696205138827,0.41883037948611734,5644.9958547138895,nonsignificant,153,143,978,gene
Lon,164,0.1628599801390268,3021,0.06205254315706099,0.937947456842939,12641.655823329133,nonsignificant,165,164,1007,gene
lush,21,0.13636363636363635,462,0.16882959045823764,0.8311704095417624,11202.514779803872,nonsignificant,22,21,154,gene
ash1,304,0.13650651100134711,6681,0.9989930341560318,0.001006965843968154,13.571885645002778,nonsignificant,367,304,2227,gene
CG14100,59,0.14460784313725492,1224,0.7713557376589267,0.2286442623410733,3081.6673678329857,nonsignificant,69,59,408,gene
CG9231,27,0.21428571428571427,378,-0.9335425799830688,0.0664574200169312,895.7131069881987,nonsignificant,19,27,126,gene
Shal,97,0.1975560081466395,1473,-0.9245596403731996,0.07544035962680037,1016.7851670500154,nonsignificant,81,97,491,gene
CG9279,167,0.12462686567164179,4020,0.9474361681120457,0.052563831887954375,708.4553261858491,nonsignificant,194,167,1340,gene
rept,119,0.24688796680497926,1446,-0.9999758094568154,2.419054318460375e-05,0.32604014104208934,nonsignificant,81,119,482,gene
Mettl5,29,0.13551401869158877,642,0.14486785941529412,0.8551321405847059,11525.470990800666,nonsignificant,30,29,214,gene
CG14085,156,0.1782857142857143,2625,-0.942633846388518,0.05736615361148197,773.181018375554,nonsignificant,134,156,875,gene
CG14086,34,0.1596244131455399,639,-0.2763263901682371,0.7236736098317629,9753.6729133125,nonsignificant,32,34,213,gene
fal,51,0.13821138211382114,1107,0.49596413354749536,0.5040358664525046,6793.3954080468575,nonsignificant,56,51,369,gene
ms(3)76Ba,101,0.13116883116883116,2310,0.8362940201671084,0.1637059798328916,2206.429196187713,nonsignificant,116,101,770,gene
pip,81,0.19901719901719903,1221,-0.9985215352027725,0.0014784647972275115,19.9267485370324,nonsignificant,57,81,407,gene
Gbs,110,0.16129032258064516,2046,-0.07630678565096427,0.9236932143490357,12449.537142996303,nonsignificant,109,110,682,gene
CG14089,22,0.09777777777777778,675,0.922900128256458,0.07709987174354202,1039.1520713594593,nonsignificant,32,22,225,gene
CG14088,32,0.1103448275862069,871,0.906552177841386,0.09344782215861407,1259.4897470538003,nonsignificant,43,32,290,gene
Aldh7A1,105,0.19408502772643252,1623,-0.9300456414199897,0.06995435858001035,942.8448449413795,nonsignificant,88,105,541,gene
Max,23,0.1419753086419753,486,0.0,1.0,13478.0,nonsignificant,23,23,162,gene
nes,66,0.13253012048192772,1494,0.0,1.0,13478.0,nonsignificant,66,66,498,gene
mRpL21,36,0.1782178217821782,606,-0.2683994110400988,0.7316005889599012,9860.51273800155,nonsignificant,34,36,202,gene
CG6836,66,0.2006079027355623,987,-0.925850102261778,0.07414989773822205,999.3923217157567,nonsignificant,53,66,329,gene
CG14075,35,0.22435897435897437,468,-0.975255327953601,0.02474467204639891,333.5086898413645,nonsignificant,24,35,156,gene
Sfxn2,58,0.17682926829268292,984,-0.41378631892686,0.58621368107314,7900.987993503781,nonsignificant,54,58,328,gene
MESR6,66,0.14012738853503184,1413,0.0,1.0,13478.0,nonsignificant,66,66,471,gene
CG14079,35,0.12962962962962962,810,0.47816060966638485,0.5218393903336151,7033.351302916465,nonsignificant,39,35,270,gene
fz2,144,0.20719424460431654,2085,-0.9998587734875342,0.0001412265124658273,1.9034509350144204,nonsignificant,105,144,695,gene
Spn75F,33,0.09243697478991597,1071,0.9882813144002314,0.011718685599768625,157.94444451368153,nonsignificant,51,33,357,gene
CG14082,113,0.23839662447257384,1422,-0.9890407319064654,0.010959268093534692,147.7090153646606,nonsignificant,89,113,474,gene
Gem2,44,0.17886178861788618,738,-0.9136521790163372,0.08634782098366274,1163.7959312178064,nonsignificant,34,44,246,gene
Naxd,49,0.16279069767441862,903,-0.11476608552679846,0.8852339144732015,11931.18269926981,nonsignificant,48,49,301,gene
CNPYb,42,0.1891891891891892,666,-0.9918490284064972,0.008150971593502705,109.85879513722946,nonsignificant,28,42,222,gene
Mkp3,79,0.19174757281553398,1236,-0.939207276469477,0.060792723530523014,819.3643277443892,nonsignificant,64,79,412,gene
Ugt316A1,87,0.13657770800627944,1911,0.8850955629344396,0.11490443706556039,1548.6820027696228,nonsignificant,103,87,637,gene
Acp76A,46,0.11825192802056556,1167,0.8185507922785835,0.18144920772141646,2445.572421669251,nonsignificant,56,46,389,gene
nkd,155,0.1668460710441335,2787,-0.8967370495712992,0.10326295042870082,1391.7780458780296,nonsignificant,136,155,929,gene
CG3808,80,0.12987012987012986,1848,0.8761877761786674,0.12381222382133264,1668.7411526639214,nonsignificant,95,80,616,gene
CG18135,113,0.172782874617737,1962,-0.8405883092016085,0.15941169079839146,2148.55076858072,nonsignificant,99,113,654,gene
CG11619,97,0.13857142857142857,2100,0.749605434011461,0.25039456598853904,3374.817960393529,nonsignificant,109,97,700,gene
CG32204,55,0.14905149051490515,1107,0.397462993894686,0.602537006105314,8120.993768287422,nonsignificant,59,55,369,gene
CG3819,85,0.20047169811320756,1272,-0.9868873367348441,0.013112663265155911,176.73247548777138,nonsignificant,65,85,424,gene
MYPT,130,0.1752021563342318,2226,-0.7307058632802665,0.2692941367197335,3629.5463747085682,nonsignificant,118,130,742,gene
GNBP1,87,0.17647058823529413,1479,-0.922900128256458,0.07709987174354202,1039.1520713594593,nonsignificant,72,87,493,gene
CG6893,36,0.14342629482071714,753,0.36904595881582936,0.6309540411841706,8503.998567080253,nonsignificant,39,36,251,gene
CG6885,46,0.12137203166226913,1137,0.7750841159840416,0.22491588401595844,3031.4162847670877,nonsignificant,55,46,379,gene
MED11,26,0.14689265536723164,531,-0.6062313653570074,0.3937686346429926,5307.213657718255,nonsignificant,22,26,177,gene
Atg3,46,0.13897280966767372,993,0.11597203131931788,0.8840279686806821,11914.928961878233,nonsignificant,47,46,331,gene
HipHop,33,0.14864864864864866,666,0.4892022018261035,0.5107977981738965,6884.532723787776,nonsignificant,37,33,222,gene
CG6865,40,0.13986013986013987,858,0.1241039420770591,0.8758960579229409,11805.327068685398,nonsignificant,41,40,286,gene
CG14074,46,0.13649851632047477,1011,0.8185507922785835,0.18144920772141646,2445.572421669251,nonsignificant,56,46,337,gene
Dysb,44,0.1522491349480969,867,-0.5766603584175565,0.4233396415824435,5705.771689248174,nonsignificant,39,44,289,gene
Grx1,23,0.2,345,-0.6412046421130584,0.3587953578869416,4835.843833600199,nonsignificant,19,23,115,gene
Uggt,212,0.1368624919302776,4647,0.9382454857551765,0.06175451424482349,832.327342991731,nonsignificant,241,212,1549,gene
NijB,23,0.12637362637362637,546,0.7347946074084957,0.2652053925915044,3574.438281348296,nonsignificant,29,23,182,gene
RpL26,48,0.32,450,-0.9999998140491196,1.8595088033524755e-07,0.0025062459651584664,enriched,23,48,150,gene
CG6843,39,0.10626702997275204,1101,0.4581344042127484,0.5418655957872516,7303.264500020577,nonsignificant,43,39,367,gene
Prp6,134,0.14377682403433475,2796,0.9335831383018879,0.06641686169811212,895.1664619671551,nonsignificant,157,134,932,gene
CG6839,86,0.19953596287703015,1293,-0.9861769761796233,0.01382302382037668,186.3067150510369,nonsignificant,66,86,431,gene
CG18223,57,0.17647058823529413,969,-0.5991858306170658,0.40081416938293424,5402.173374943188,nonsignificant,51,57,323,gene
COX6AL2,25,0.08620689655172414,870,0.9958214424318336,0.004178557568166477,56.31859890374778,nonsignificant,44,25,290,gene
Ir75d,95,0.14053254437869822,2028,0.6225057406136554,0.3774942593863446,5087.867628009153,nonsignificant,104,95,676,gene
CSN1b,92,0.17490494296577946,1578,-0.4823658814166545,0.5176341185833455,6976.6726502663305,nonsignificant,86,92,526,gene
arx,27,0.16071428571428573,504,-0.4597086253925802,0.5402913746074198,7282.047146958805,nonsignificant,24,27,168,gene
CG3902,97,0.23373493975903614,1245,-0.9998642774909188,0.00013572250908123798,1.8292679773969256,nonsignificant,66,97,415,gene
CG3961,117,0.16595744680851063,2115,-0.8322473339319045,0.1677526660680954,2260.97043326579,nonsignificant,103,117,705,gene
Rad9,62,0.13566739606126915,1371,0.714526169301417,0.285473830698583,3847.6162901555017,nonsignificant,71,62,457,gene
CG14073,272,0.1274601686972821,6402,0.9999956031704753,4.396829524649602e-06,0.05926046833322734,nonsignificant,359,272,2134,gene
Nufip,51,0.099609375,1536,0.9969531867439264,0.003046813256073641,41.06494906536053,nonsignificant,77,51,512,gene
CG12477,33,0.12406015037593984,798,0.7316183727072424,0.2683816272927576,3617.247572651787,nonsignificant,40,33,266,gene
Dic4,36,0.1188118811881188,909,0.9167354833364496,0.08326451666355042,1122.2391555913325,nonsignificant,48,36,303,gene
Cyp12c1,94,0.17904761904761904,1575,-0.9717596312666996,0.028240368733300433,380.62368978742325,nonsignificant,75,94,525,gene
Chmp1,42,0.20588235294117646,612,-0.9715402630836893,0.028459736916310638,383.58033415803476,nonsignificant,30,42,204,gene
Sgf11,35,0.17766497461928935,591,-0.5275023859993115,0.47249761400068846,6368.322841501279,nonsignificant,31,35,197,gene
GNBP2,72,0.15584415584415584,1386,-0.5398190645528798,0.46018093544712024,6202.318647956286,nonsignificant,66,72,462,gene
Capr,122,0.12681912681912683,2886,0.9067236886049374,0.09327631139506266,1257.1781249826545,nonsignificant,142,122,962,gene
CG32198,31,0.22627737226277372,411,0.3930945727820492,0.6069054272179508,8179.871348043541,nonsignificant,34,31,137,gene
CG7271,96,0.22429906542056074,1284,-0.999998542597962,1.4574020380449489e-06,0.01964286466876982,enriched,59,96,428,gene
CG18233,50,0.09689922480620156,1548,0.9947282732028583,0.005271726797141768,71.05233377187676,nonsignificant,74,50,516,gene
CG18231,47,0.09978768577494693,1413,0.9664133871031022,0.033586612896897745,452.6803686243878,nonsignificant,64,47,471,gene
CG32201,37,0.0710172744721689,1563,0.9999199513587446,8.004864125547215e-05,1.0788955868412535,nonsignificant,70,37,521,gene
CG32199,53,0.10392156862745099,1530,0.9748552388266426,0.025144761173357424,338.90109109451134,nonsignificant,72,53,510,gene
not,71,0.14285714285714285,1491,0.09381438424507171,0.9061856157549283,12213.569729144923,nonsignificant,72,71,497,gene
term,96,0.22377622377622378,1287,-0.9999966414816707,3.3585183293285463e-06,0.04526611004269015,enriched,60,96,429,gene
Met75Ca,8,0.15384615384615385,156,0.0,1.0,13478.0,nonsignificant,8,8,52,gene
Met75Cb,8,0.15384615384615385,156,0.0,1.0,13478.0,nonsignificant,8,8,52,gene
CG4306,34,0.15384615384615385,663,0.0,1.0,13478.0,nonsignificant,34,34,221,gene
CG32196,15,0.07653061224489796,588,0.9938301006794559,0.0061698993205441645,83.15790304229425,nonsignificant,30,15,196,gene
skl,18,0.1651376146788991,327,-0.1916348440854897,0.8083651559145103,10895.14557141577,nonsignificant,17,18,109,gene
rpr,12,0.18181818181818182,198,-0.23697539944700496,0.763024600552995,10284.045566253268,nonsignificant,11,12,66,gene
mRpS26,47,0.2079646017699115,678,-0.9332469848303658,0.06675301516963421,899.6971384563299,nonsignificant,36,47,226,gene
mus304,114,0.1345926800472255,2541,0.6308285836673082,0.3691714163326918,4975.69234933202,nonsignificant,124,114,847,gene
CG7341,35,0.09776536312849161,1074,0.9661051464753108,0.033894853524689295,456.83483580576234,nonsignificant,50,35,358,gene
CG32195,47,0.11691542288557213,1206,0.8513652892522312,0.14863471074776885,2003.2986314584286,nonsignificant,58,47,402,gene
geko,41,0.19806763285024154,621,-0.7700509432057899,0.22994905679421007,3099.2533874723636,nonsignificant,34,41,207,gene
CG7330,36,0.18556701030927836,582,-0.5204998778130466,0.47950012218695337,6462.702646835757,nonsignificant,32,36,194,gene
CG7320,55,0.08500772797527048,1941,0.9996866342501516,0.0003133657498484396,4.223543576457269,nonsignificant,89,55,647,gene
grim,19,0.1366906474820144,417,0.4775687150384357,0.5224312849615643,7041.328858711964,nonsignificant,22,19,139,gene
CG13700,47,0.0817391304347826,1725,0.9940227319075365,0.005977268092463427,80.56161935022206,nonsignificant,70,47,575,gene
CG5103,110,0.1762820512820513,1872,-0.30236455954713304,0.697635440452867,9402.730466423742,nonsignificant,106,110,624,gene
hid,80,0.19464720194647203,1233,-0.6542214138488399,0.3457785861511601,4660.4037841453355,nonsignificant,72,80,411,gene
CG13699,135,0.12832699619771862,3156,0.8918224372132678,0.10817756278673216,1458.017191239576,nonsignificant,155,135,1052,gene
Cyp312a1,84,0.1643835616438356,1533,-0.5030941524352321,0.49690584756476786,6697.297013477941,nonsignificant,78,84,511,gene
Polr3D,77,0.18509615384615385,1248,-0.6644960469270085,0.3355039530729915,4521.922279517779,nonsignificant,69,77,416,gene
CG13698,43,0.13564668769716087,951,0.962750834193166,0.03724916580683402,502.04425674450886,nonsignificant,59,43,317,gene
Grd,120,0.17467248908296942,2061,-0.07303964704885835,0.9269603529511417,12493.571637075487,nonsignificant,119,120,687,gene
CG7430,121,0.2396039603960396,1515,-0.999945868074735,5.413192526509595e-05,0.7295900887229633,nonsignificant,84,121,505,gene
CG7408,81,0.13822525597269625,1758,0.6572182888520912,0.34278171114790873,4620.011902851514,nonsignificant,90,81,586,gene
CG7402,61,0.10517241379310345,1740,0.996000607750625,0.003999392249375002,53.90380873707627,nonsignificant,88,61,580,gene
Wdr92,72,0.19148936170212766,1128,-0.9530552730215182,0.04694472697848181,632.7210302159779,nonsignificant,57,72,376,gene
CG32192,7,0.051094890510948905,411,0.9963495655955581,0.0036504344044418794,49.20055490306765,nonsignificant,20,7,137,gene
Eip75B,284,0.20099079971691436,4239,-0.9561802071973252,0.043819792802674805,590.603167394451,nonsignificant,252,284,1413,gene
CG5290,109,0.13642052565707133,2397,0.48426494074936444,0.5157350592506356,6951.0771285800665,nonsignificant,116,109,799,gene
Prestin,119,0.1601615074024226,2229,0.6653368793075835,0.33466312069241655,4510.58954069239,nonsignificant,130,119,743,gene
Tsp74F,35,0.14767932489451477,711,0.13236766522180732,0.8676323347781927,11693.948608140481,nonsignificant,36,35,237,gene
CG16775,47,0.24479166666666666,576,-0.9959428639676288,0.004057136032371287,54.68207944430021,nonsignificant,31,47,192,gene
CG5506,32,0.17679558011049723,543,-0.42253133757270045,0.5774686624272996,7783.1226321951435,nonsignificant,29,32,181,gene
CG5535,118,0.18971061093247588,1866,-0.6640761868482671,0.3359238131517329,4527.581153659056,nonsignificant,108,118,622,gene
MED19,45,0.13313609467455623,1014,-0.11983154509327454,0.8801684549067255,11862.910435232845,nonsignificant,44,45,338,gene
CG5567,49,0.14803625377643503,993,0.11246291601828495,0.887537083981715,11962.224817905555,nonsignificant,50,49,331,gene
CG5577,60,0.189873417721519,948,-0.842700792949719,0.15729920705028105,2120.0787126236883,nonsignificant,50,60,316,gene
CG32189,44,0.41509433962264153,318,-0.9989307872450807,0.0010692127549193704,14.410849510803274,nonsignificant,27,44,106,gene
CG32188,40,0.37735849056603776,318,-0.9876454149821281,0.01235458501787193,166.51509687087787,nonsignificant,27,40,106,gene
Ir75a,91,0.14444444444444443,1890,0.3184811027022363,0.6815188972977637,9185.511697779259,nonsignificant,95,91,630,gene
Cln3,78,0.18439716312056736,1269,-0.7214013281620405,0.2785986718379595,3754.952899032018,nonsignificant,69,78,423,gene
CG32191,88,0.15575221238938053,1695,0.5273566798287506,0.47264332017124944,6370.2866692681,nonsignificant,95,88,565,gene
CG32187,66,0.16097560975609757,1230,-0.2945430138887266,0.7054569861112734,9508.149258807744,nonsignificant,63,66,410,gene
ais,86,0.14453781512605043,1785,0.3998205128594463,0.6001794871405537,8089.219127680382,nonsignificant,91,86,595,gene
NUCB1,58,0.10175438596491228,1710,0.6752442345973844,0.3247557654026156,4377.0582060964525,nonsignificant,66,58,570,gene
Oatp74D,188,0.22926829268292684,2460,-0.9999969121707339,3.08782926607094e-06,0.041617762848104124,enriched,134,188,820,gene
edin,20,0.1724137931034483,348,-0.36264811176606293,0.6373518882339371,8590.228749617005,nonsignificant,18,20,116,gene
CG7564,84,0.1995249406175772,1263,-0.9967688689327443,0.0032311310672556745,43.54918452447198,nonsignificant,61,84,421,gene
CG7542,61,0.22509225092250923,813,-0.9829273389062115,0.017072661093788417,230.1053262220803,nonsignificant,45,61,271,gene
anchor,151,0.15894736842105264,2850,0.42239748020747725,0.5776025197925228,7784.9267617636215,nonsignificant,158,151,950,gene
CG7497,80,0.1937046004842615,1239,-0.35364480446050983,0.6463551955394902,8711.575325481248,nonsignificant,76,80,413,gene
CG7484,25,0.13966480446927373,537,0.2996886270631097,0.7003113729368903,9438.796684443407,nonsignificant,27,25,179,gene
Ccn,58,0.12314225053078556,1413,0.5467452952462637,0.4532547047537363,6108.966910670858,nonsignificant,64,58,471,gene
CG7460,76,0.15605749486652978,1461,-0.2745042576588457,0.7254957423411543,9778.231615274079,nonsignificant,73,76,487,gene
CG32182,45,0.10714285714285714,1260,0.9594977844173932,0.040502215582606804,545.8888616223745,nonsignificant,61,45,420,gene
CG32181,67,0.11733800350262696,1713,0.9491061967026977,0.050893803297302365,685.9466808410413,nonsignificant,85,67,571,gene
CG6034,61,0.12708333333333333,1440,0.6040489749106577,0.3959510250893423,5336.627916154156,nonsignificant,68,61,480,gene
CG6052,210,0.12166859791425261,5178,0.9999113214170041,8.86785829958957e-05,1.195209941618682,nonsignificant,275,210,1726,gene
Crtc,95,0.11904761904761904,2394,0.6708860140213948,0.32911398597860525,4435.798303019642,nonsignificant,105,95,798,gene
Krn,41,0.18807339449541285,654,-0.25122595829345284,0.7487740417065472,10091.976534120842,nonsignificant,39,41,218,gene
Pep,18,0.16363636363636364,330,-0.9651915211881328,0.03480847881186725,469.1486774263468,nonsignificant,11,18,110,gene
Vps60,39,0.17180616740088106,681,-0.7037301285157166,0.2962698714842834,3993.1253278651716,nonsignificant,33,39,227,gene
Jon74E,41,0.15073529411764705,816,0.4490150124149065,0.5509849875850935,7426.175662671891,nonsignificant,45,41,272,gene
Edc3,86,0.1262848751835536,2043,0.9931544110909694,0.006845588909030592,92.26484731591431,nonsignificant,115,86,681,gene
U4,87,0.15703971119133575,1662,0.0,1.0,13478.0,nonsignificant,87,87,554,gene
Ndfip,48,0.1791044776119403,804,0.0,1.0,13478.0,nonsignificant,48,48,268,gene
CG7707,35,0.10903426791277258,963,0.8639628718858557,0.13603712811414423,1833.5084127224359,nonsignificant,45,35,321,gene
CG13723,13,0.11711711711711711,333,0.6680245329172658,0.3319754670827342,4474.365345341092,nonsignificant,17,13,111,gene
CG13724,73,0.132486388384755,1653,0.7699377019736069,0.23006229802639314,3100.7796527997266,nonsignificant,84,73,551,gene
CG7692,154,0.11622641509433962,3975,0.9973002039367398,0.0026997960632601883,36.38785134062082,nonsignificant,196,154,1325,gene
tap,49,0.12280701754385964,1197,0.8444196522078063,0.15558034779219368,2096.9119275431863,nonsignificant,60,49,399,gene
CG7630,18,0.1978021978021978,273,-0.7149505925973904,0.28504940740260964,3841.8959129723726,nonsignificant,14,18,91,gene
CG18265,228,0.17233560090702948,3969,-0.8918116831127088,0.10818831688729119,1458.1621350069106,nonsignificant,205,228,1323,gene
QIL1,24,0.1951219512195122,369,-0.9104449255863575,0.08955507441364248,1207.0232929470733,nonsignificant,17,24,123,gene
SecCl,86,0.16862745098039217,1530,-0.4214852784920562,0.5785147215079438,7797.221416484067,nonsignificant,81,86,510,gene
qjt,41,0.1752136752136752,702,-0.9553902819750605,0.04460971802493953,601.249779540135,nonsignificant,30,41,234,gene
CG6333,33,0.15942028985507245,621,-0.1403162048013339,0.8596837951986661,11586.818191687622,nonsignificant,32,33,207,gene
CG13733,44,0.15384615384615385,858,-0.4729107431344619,0.5270892568655381,7104.109004033722,nonsignificant,40,44,286,gene
CG12229,66,0.11538461538461539,1716,0.968967480499855,0.03103251950014492,418.25629782295323,nonsignificant,86,66,572,gene
Coq4,49,0.1821561338289963,807,-0.5490176807311175,0.45098231926888255,6078.339699105999,nonsignificant,44,49,269,gene
frc,65,0.17379679144385027,1122,-0.7106851676180153,0.28931483238198474,3899.3853108443905,nonsignificant,57,65,374,gene
Gorab,50,0.14749262536873156,1017,0.5773219258293647,0.4226780741706353,5696.855083671822,nonsignificant,56,50,339,gene
Polr3G,27,0.12735849056603774,636,0.14989326086147414,0.8501067391385259,11457.738630109052,nonsignificant,28,27,212,gene
blot,194,0.1985670419651996,2931,-0.934336808090535,0.06566319190946501,885.0085005557694,nonsignificant,170,194,977,gene
CG13731,213,0.2686002522068096,2379,0.6794845817240245,0.32051541827597546,4319.906807523597,nonsignificant,228,213,793,gene
CG13728,106,0.14058355437665782,2262,0.4897860628847226,0.5102139371152774,6876.663444439709,nonsignificant,113,106,754,gene
Cad74A,298,0.16364634816035145,5463,0.5719855500652447,0.42801444993475535,5768.778756220632,nonsignificant,312,298,1821,gene
brv2,127,0.1723202170963365,2211,-0.8436242782403595,0.15637572175964054,2107.631977876435,nonsignificant,112,127,737,gene
CG13727,49,0.1617161716171617,909,0.32260839807372255,0.6773916019262775,9129.884010762367,nonsignificant,52,49,303,gene
CG6479,83,0.15285451197053407,1629,0.08688391992762567,0.9131160800723743,12306.97852721546,nonsignificant,84,83,543,gene
Or74a,66,0.16296296296296298,1215,-0.477947276284712,0.522052723715288,7036.226610234651,nonsignificant,61,66,405,gene
CG13725,24,0.12,600,0.6468396466840122,0.35316035331598783,4759.895241992884,nonsignificant,29,24,200,gene
CG6497,44,0.2009132420091324,657,-0.7501825581640553,0.24981744183594473,3367.039481064863,nonsignificant,37,44,219,gene
Afg3l2,113,0.16189111747851004,2094,-0.5034322839927655,0.4965677160072345,6692.739676345506,nonsignificant,106,113,698,gene
CG32170,118,0.21811460258780038,1623,-0.9670118057570436,0.03298819424295635,444.61488200656567,nonsignificant,97,118,541,gene
CG13028,22,0.11827956989247312,558,0.922900128256458,0.07709987174354202,1039.1520713594593,nonsignificant,32,22,186,gene
Ogdh,222,0.22001982160555006,3027,-0.9999984715031093,1.5284968906735117e-06,0.02060108109249759,enriched,161,222,1009,gene
CG7728,171,0.14741379310344827,3480,-0.698968762637793,0.301031237362207,4057.2990171678257,nonsignificant,158,171,1160,gene
Fit2,97,0.13547486033519554,2148,0.6663242189322565,0.3336757810677436,4497.282177231048,nonsignificant,107,97,716,gene
beg,78,0.20526315789473684,1140,-0.9198816862723658,0.08011831372763421,1079.834632421054,nonsignificant,64,78,380,gene
Papst2,77,0.19395465994962216,1191,-0.8633589951925169,0.13664100480748312,1841.6474627952575,nonsignificant,65,77,397,gene
rogdi,58,0.1686046511627907,1032,-0.21073197386571874,0.7892680261342813,10637.754456237843,nonsignificant,56,58,344,gene
CG7724,78,0.19548872180451127,1197,-0.9578465497642946,0.042153450235705346,568.1442022768366,nonsignificant,62,78,399,gene
Pop5,31,0.21232876712328766,438,-0.846958115841184,0.15304188415881603,2062.6985146925226,nonsignificant,24,31,146,gene
Ilp8,23,0.152317880794702,453,-0.7614071706835679,0.2385928293164321,3215.754153526872,nonsignificant,18,23,151,gene
a10,30,0.19230769230769232,468,-0.8556002077869328,0.1443997922130672,1946.2203994477197,nonsignificant,23,30,156,gene
CG6652,96,0.15867768595041323,1815,-0.7671766483083496,0.23282335169165033,3137.9931341000633,nonsignificant,85,96,605,gene
CG3764,174,0.12554112554112554,4158,0.9980733962351406,0.001926603764859472,25.966765542775963,nonsignificant,220,174,1386,gene
CG13022,23,0.11557788944723618,597,0.7347946074084957,0.2652053925915044,3574.438281348296,nonsignificant,29,23,199,gene
CG11905,108,0.17763157894736842,1824,-0.4475470951182221,0.5524529048817779,7445.960251996603,nonsignificant,102,108,608,gene
CG13023,74,0.1796116504854369,1236,0.0,1.0,13478.0,nonsignificant,74,74,412,gene
Rpn12,57,0.21509433962264152,795,-0.9960522481430966,0.00394775185690346,53.20779952734483,nonsignificant,39,57,265,gene
CG32163,19,0.13194444444444445,432,0.5957515052605288,0.4042484947394712,5448.461212098593,nonsignificant,23,19,144,gene
Apl,173,0.16003700277520813,3243,0.12017083998817024,0.8798291600118298,11858.337418639441,nonsignificant,175,173,1081,gene
Arts,174,0.16111111111111112,3240,0.06025701042292675,0.9397429895770733,12665.856013519793,nonsignificant,175,174,1080,gene
CG4101,11,0.125,264,0.5773219258293647,0.4226780741706353,5696.855083671822,nonsignificant,14,11,88,gene
CG13032,105,0.1588502269288956,1983,-0.7866262929068851,0.21337370709311487,2875.850824201002,nonsignificant,93,105,661,gene
CG9692,69,0.1801566579634465,1149,-0.4680289419025989,0.5319710580974011,7169.905921036771,nonsignificant,64,69,383,gene
Dab,320,0.14382022471910114,6675,0.9906606647595452,0.009339335240454811,125.87556037084994,nonsignificant,370,320,2225,gene
CG13031,19,0.15447154471544716,369,0.8763422895971663,0.12365771040283367,1666.6586208093922,nonsignificant,27,19,123,gene
CG9701,97,0.17896678966789667,1626,-0.9685495513080813,0.03145044869191872,423.88914746968055,nonsignificant,78,97,542,gene
Nrt,152,0.179456906729634,2541,-0.8565673803863942,0.1434326196136058,1933.184847152179,nonsignificant,135,152,847,gene
CG9705,32,0.2222222222222222,432,-0.8384866815324619,0.16151331846753808,2176.8765063054784,nonsignificant,25,32,144,gene
CG9706,93,0.17680608365019013,1578,-0.3284335682719184,0.6715664317280816,9051.372366831083,nonsignificant,89,93,526,gene
nudC,56,0.16816816816816818,999,-0.8596313392283308,0.14036866077166915,1891.888809880557,nonsignificant,46,56,333,gene
