Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
YOL079W,13,0.09774436090225563,399,-0.6572182888520912,0.34278171114790873,nonsignificant,10,13,133,gene
YOL078W,80,0.06796941376380629,3531,0.6062313653570074,0.3937686346429926,nonsignificant,88,80,1177,gene
YOL077W-A,4,0.057971014492753624,207,0.0,1.0,nonsignificant,4,4,69,gene
YOL077C,19,0.06506849315068493,876,0.3374794164599426,0.6625205835400574,nonsignificant,21,19,292,gene
YOL076W,45,0.056461731493099125,2391,0.43229083380264743,0.5677091661973526,nonsignificant,49,45,797,gene
YOL075C,82,0.06332046332046332,3885,0.9843441553709503,0.015655844629049703,nonsignificant,107,82,1295,gene
YOL073C,36,0.11145510835913312,969,-0.869429981884263,0.13057001811573693,nonsignificant,28,36,323,gene
YOL072W,52,0.11403508771929824,1368,-0.9979779508030964,0.002022049196903578,nonsignificant,34,52,456,gene
YOL071W,12,0.0736196319018405,489,-0.4729107431344619,0.5270892568655381,nonsignificant,10,12,163,gene
YOL070C,46,0.09163346613545817,1506,-0.4629060215573586,0.5370939784426414,nonsignificant,42,46,502,gene
YOL069W,38,0.084070796460177,1356,-0.965735992265131,0.034264007734869095,nonsignificant,27,38,452,gene
YOL068C,36,0.07142857142857142,1512,0.0,1.0,nonsignificant,36,36,504,gene
YOL067C,22,0.12359550561797752,534,-0.9674905553542805,0.032509444645719456,nonsignificant,14,22,178,gene
YOL066C,53,0.08952702702702703,1776,-0.6979717718902262,0.3020282281097738,nonsignificant,46,53,592,gene
YOL065C,27,0.07012987012987013,1155,0.14989326086147414,0.8501067391385259,nonsignificant,28,27,385,gene
YOL064C,33,0.09217877094972067,1074,-0.5423859331236852,0.4576140668763148,nonsignificant,29,33,358,gene
YOL063C,63,0.06576200417536535,2874,0.6575956656904745,0.3424043343095255,nonsignificant,71,63,958,gene
YOL062C,42,0.08536585365853659,1476,-0.24817036595415076,0.7518296340458492,nonsignificant,40,42,492,gene
YOL061W,48,0.096579476861167,1491,0.0,1.0,nonsignificant,48,48,497,gene
YOL060C,83,0.1173974540311174,2121,-0.9882566176988274,0.011743382301172606,nonsignificant,63,83,707,gene
YOL059W,66,0.14965986394557823,1323,-0.9999994266968563,5.733031437583875e-07,enriched,36,66,441,gene
YOL058W,61,0.14489311163895488,1263,-0.9999963514890592,3.6485109408413597e-06,enriched,34,61,421,gene
YOL057W,51,0.07162921348314606,2136,0.21646950222589045,0.7835304977741095,nonsignificant,53,51,712,gene
YOL056W,26,0.08552631578947369,912,-0.7247664759251689,0.27523352407483115,nonsignificant,21,26,304,gene
YOL055C,44,0.07971014492753623,1656,0.1185025478089865,0.8814974521910135,nonsignificant,45,44,552,gene
YOL054W,30,0.07371007371007371,1221,-0.6826894921370888,0.31731050786291115,nonsignificant,25,30,407,gene
YOL053W,23,0.05808080808080808,1188,0.6552957779930423,0.3447042220069577,nonsignificant,28,23,396,gene
YOL052C-A,9,0.14516129032258066,186,-0.7793286380801567,0.22067136191984324,nonsignificant,6,9,62,gene
YOL052C,43,0.10831234256926953,1191,-0.9991438543135791,0.0008561456864208797,nonsignificant,26,43,397,gene
YOL051W,89,0.0822550831792976,3246,-0.08489396557949436,0.9151060344205056,nonsignificant,88,89,1082,gene
YOL050C,7,0.06542056074766354,321,0.2763263901682371,0.7236736098317629,nonsignificant,8,7,107,gene
YOL049W,31,0.06300813008130081,1476,0.5953432380727138,0.40465676192728617,nonsignificant,36,31,492,gene
YOL048C,25,0.0728862973760933,1029,0.5423859331236852,0.4576140668763148,nonsignificant,29,25,343,gene
YOL047C,31,0.08683473389355742,1071,-0.2896534310044333,0.7103465689955667,nonsignificant,29,31,357,gene
YOL046C,14,0.06222222222222222,675,0.3829249225480261,0.6170750774519739,nonsignificant,16,14,225,gene
YOL045W,83,0.07531760435571688,3306,0.47522274890039584,0.5247772510996042,nonsignificant,89,83,1102,gene
YOL044W,27,0.0703125,1152,0.2896534310044333,0.7103465689955667,nonsignificant,29,27,384,gene
YOL043C,27,0.07086614173228346,1143,0.2896534310044333,0.7103465689955667,nonsignificant,29,27,381,gene
YOL042W,19,0.0521978021978022,1092,0.6925658340726076,0.30743416592739237,nonsignificant,24,19,364,gene
YOL041C,31,0.06739130434782609,1380,0.5953432380727138,0.40465676192728617,nonsignificant,36,31,460,gene
YOL040C,26,0.18181818181818182,429,-0.9996885090232326,0.0003114909767673841,enriched,13,26,143,gene
YOL039W,12,0.11214953271028037,321,-0.6826894921370888,0.31731050786291115,nonsignificant,9,12,107,gene
YOL038C-A,2,0.0625,96,0.0,1.0,nonsignificant,2,2,32,gene
YOL038W,25,0.09803921568627451,765,-0.4775687150384357,0.5224312849615643,nonsignificant,22,25,255,gene
YOL037C,13,0.11016949152542373,354,-0.817577560548268,0.18242243945173198,nonsignificant,9,13,118,gene
YOL036W,68,0.08923884514435695,2286,0.18892987066609246,0.8110701293339075,nonsignificant,70,68,762,gene
YOL035C,7,0.06930693069306931,303,0.4950149249061543,0.5049850750938457,nonsignificant,9,7,101,gene
YOL034W,67,0.061243144424131625,3282,0.9491061967026977,0.050893803297302365,nonsignificant,85,67,1094,gene
YOL033W,36,0.0670391061452514,1611,0.13058293925876086,0.8694170607412391,nonsignificant,37,36,537,gene
YOL032W,24,0.09716599190283401,741,-0.6289066304773024,0.37109336952269756,nonsignificant,20,24,247,gene
YOL031C,36,0.08530805687203792,1266,-0.6308285836673082,0.3691714163326918,nonsignificant,31,36,422,gene
YOL030W,60,0.12371134020618557,1455,-0.984138667260227,0.015861332739773026,nonsignificant,44,60,485,gene
YOL029C,18,0.0891089108910891,606,-0.5614219739190003,0.4385780260809997,nonsignificant,15,18,202,gene
YOL028C,22,0.08943089430894309,738,-0.7747470936393503,0.22525290636064965,nonsignificant,17,22,246,gene
YOL027C,50,0.08710801393728224,1722,-0.4446536833285779,0.5553463166714221,nonsignificant,46,50,574,gene
YOL026C,8,0.07017543859649122,342,-0.2945430138887266,0.7054569861112734,nonsignificant,7,8,114,gene
YOL025W,39,0.059001512859304085,1983,0.7567572942573465,0.2432427057426535,nonsignificant,47,39,661,gene
YOL024W,9,0.05202312138728324,519,0.45350640459341784,0.5464935954065822,nonsignificant,11,9,173,gene
YOL023W,58,0.08567208271787297,2031,0.0,1.0,nonsignificant,58,58,677,gene
YOL022C,25,0.061124694376528114,1227,0.15548073252706007,0.8445192674729399,nonsignificant,26,25,409,gene
YOL021C,95,0.09481037924151696,3006,-0.721924313379118,0.27807568662088195,nonsignificant,85,95,1002,gene
YOL020W,76,0.1281618887015177,1779,-0.9991259127887016,0.0008740872112984756,nonsignificant,52,76,593,gene
YOL019W-A,5,0.09803921568627451,153,0.0,1.0,nonsignificant,5,5,51,gene
YOL019W,50,0.09057971014492754,1656,-0.338320085134,0.661679914866,nonsignificant,47,50,552,gene
YOL018C,14,0.035175879396984924,1194,0.9813970700988642,0.018602929901135774,nonsignificant,26,14,398,gene
YOL017W,41,0.057342657342657345,2145,0.8728470073999858,0.1271529926000142,nonsignificant,52,41,715,gene
YOL016C,27,0.060267857142857144,1344,0.7037301285157166,0.2962698714842834,nonsignificant,33,27,448,gene
YOL015W,44,0.07495741056218058,1761,0.6038560908479259,0.3961439091520741,nonsignificant,50,44,587,gene
YOL014W,11,0.088,375,-0.24817036595415076,0.7518296340458492,nonsignificant,10,11,125,gene
YOL013W-B,8,0.08247422680412371,291,0.0,1.0,nonsignificant,8,8,97,gene
YOL013W-A,4,0.0625,192,0.34527915398142317,0.6547208460185768,nonsignificant,5,4,64,gene
YOL013C,47,0.08514492753623189,1656,-0.4581344042127484,0.5418655957872516,nonsignificant,43,47,552,gene
YOL012C,11,0.08148148148148149,405,0.0,1.0,nonsignificant,11,11,135,gene
YOL011W,59,0.0858806404657933,2061,-0.1044670968329563,0.8955329031670437,nonsignificant,58,59,687,gene
YOL010W,36,0.09782608695652174,1104,-0.2683994110400988,0.7316005889599012,nonsignificant,34,36,368,gene
YOL009C,12,0.04411764705882353,816,0.8917063441009908,0.10829365589900916,nonsignificant,19,12,272,gene
YOL008W,16,0.07692307692307693,624,0.36264811176606293,0.6373518882339371,nonsignificant,18,16,208,gene
YOL007C,29,0.0847953216374269,1026,0.28056245557660864,0.7194375444233914,nonsignificant,31,29,342,gene
YOL006C,60,0.07792207792207792,2310,-0.7327425068456153,0.2672574931543847,nonsignificant,52,60,770,gene
YOL005C,16,0.1322314049586777,363,-0.9953222650189527,0.004677734981047276,nonsignificant,8,16,121,gene
YOL004W,102,0.06636304489264802,4611,0.880858568980029,0.11914143101997093,nonsignificant,119,102,1537,gene
YOL003C,22,0.05804749340369393,1137,0.5672324193322154,0.43276758066778465,nonsignificant,26,22,379,gene
YOL002C,20,0.06289308176100629,954,0.6826894921370888,0.31731050786291115,nonsignificant,25,20,318,gene
YOL001W,24,0.08163265306122448,882,0.15851941887820598,0.841480581121794,nonsignificant,25,24,294,gene
YOR001W,48,0.0653950953678474,2202,0.8108387274047959,0.18916127259520416,nonsignificant,58,48,734,gene
YOR002W,32,0.05871559633027523,1635,0.906552177841386,0.09344782215861407,nonsignificant,43,32,545,gene
YOR003W,34,0.0709812108559499,1437,0.6572182888520912,0.34278171114790873,nonsignificant,40,34,479,gene
YOR004W,14,0.054901960784313725,765,0.8202875051210041,0.17971249487899593,nonsignificant,20,14,255,gene
YOR005C,65,0.06878306878306878,2835,0.7045445672540771,0.2954554327459229,nonsignificant,74,65,945,gene
YOR006C,17,0.054140127388535034,942,0.18633628423320814,0.8136637157667919,nonsignificant,18,17,314,gene
YOR007C,20,0.05763688760806916,1041,0.7606834587785081,0.23931654122149193,nonsignificant,26,20,347,gene
YOR008C,31,0.08179419525065963,1137,0.7438550333964767,0.25614496660352326,nonsignificant,38,31,379,gene
YOR008C-A,2,0.02666666666666667,225,0.8975295651402506,0.10247043485974942,nonsignificant,6,2,75,gene
YOR008W-B,3,0.08823529411764706,102,-0.5204998778130466,0.47950012218695337,nonsignificant,2,3,34,gene
YOR009W,97,0.1987704918032787,1464,-0.999752741937824,0.0002472580621759546,enriched,67,97,488,gene
YOR010C,52,0.20634920634920634,756,-0.999593047982555,0.00040695201744495946,enriched,32,52,252,gene
YOR011W,99,0.07096774193548387,4185,0.7452925059089596,0.25470749409104043,nonsignificant,111,99,1395,gene
YOR011W-A,2,0.028985507246376812,207,0.4362971383492269,0.5637028616507731,nonsignificant,3,2,69,gene
YOR012W,10,0.07246376811594203,414,0.23697539944700496,0.763024600552995,nonsignificant,11,10,138,gene
YOR013W,18,0.11464968152866242,471,-0.9651915211881328,0.03480847881186725,nonsignificant,11,18,157,gene
YOR014W,46,0.06068601583113457,2274,0.9677903143262896,0.032209685673710416,nonsignificant,63,46,758,gene
YOR015W,8,0.06666666666666667,360,0.26111731963647267,0.7388826803635273,nonsignificant,9,8,120,gene
YOR016C,22,0.10576923076923077,624,-0.6542214138488399,0.3457785861511601,nonsignificant,18,22,208,gene
YOR017W,51,0.06367041198501873,2403,0.5732232634670164,0.42677673653298365,nonsignificant,57,51,801,gene
YOR018W,63,0.07517899761336516,2514,0.8640916021526294,0.13590839784737063,nonsignificant,76,63,838,gene
YOR019W,57,0.07797537619699042,2193,0.1044670968329563,0.8955329031670437,nonsignificant,58,57,731,gene
YOR020C,11,0.102803738317757,321,-0.4950149249061543,0.5049850750938457,nonsignificant,9,11,107,gene
YOR020W-A,6,0.06593406593406594,273,0.2945430138887266,0.7054569861112734,nonsignificant,7,6,91,gene
YOR021C,13,0.06074766355140187,642,0.3944233836646538,0.6055766163353462,nonsignificant,15,13,214,gene
YOR022C,49,0.06843575418994413,2148,0.220565471572725,0.779434528427275,nonsignificant,51,49,716,gene
YOR023C,49,0.08641975308641975,1701,-0.5490176807311175,0.45098231926888255,nonsignificant,44,49,567,gene
YOR024W,9,0.08333333333333333,324,0.45350640459341784,0.5464935954065822,nonsignificant,11,9,108,gene
YOR025W,41,0.09151785714285714,1344,-0.7700509432057899,0.22994905679421007,nonsignificant,34,41,448,gene
YOR026W,26,0.07602339181286549,1026,0.1526103403132857,0.8473896596867143,nonsignificant,27,26,342,gene
YOR027W,51,0.08644067796610169,1770,-0.539005213574422,0.460994786425578,nonsignificant,46,51,590,gene
YOR028C,13,0.04391891891891892,888,0.9836049281508078,0.01639507184919225,nonsignificant,25,13,296,gene
YOR029W,11,0.09821428571428571,336,-0.4950149249061543,0.5049850750938457,nonsignificant,9,11,112,gene
YOR030W,51,0.08225806451612903,1860,-0.22490303780401533,0.7750969621959847,nonsignificant,49,51,620,gene
YOR031W,3,0.04285714285714286,210,0.0,1.0,nonsignificant,3,3,70,gene
YOR032C,26,0.059770114942528735,1305,0.8299330385460992,0.17006696145390077,nonsignificant,34,26,435,gene
YOR032W-A,5,0.07462686567164178,201,0.0,1.0,nonsignificant,5,5,67,gene
YOR033C,52,0.07396870554765292,2109,0.31416956554839437,0.6858304344516056,nonsignificant,55,52,703,gene
YOR034C,57,0.076,2250,0.0,1.0,nonsignificant,57,57,750,gene
YOR034C-A,6,0.07407407407407407,243,-0.34527915398142317,0.6547208460185768,nonsignificant,5,6,81,gene
YOR035C,58,0.07341772151898734,2370,0.5467452952462637,0.4532547047537363,nonsignificant,64,58,790,gene
YOR036W,11,0.03806228373702422,867,0.9876566396465449,0.012343360353455044,nonsignificant,23,11,289,gene
YOR037W,33,0.08991825613079019,1101,-0.7517869210100797,0.24821307898992026,nonsignificant,27,33,367,gene
YOR038C,57,0.06506849315068493,2628,0.922900128256458,0.07709987174354202,nonsignificant,72,57,876,gene
YOR039W,19,0.07335907335907337,777,-0.3723741949716407,0.6276258050283593,nonsignificant,17,19,259,gene
YOR040W,25,0.08741258741258741,858,-0.7364475227170304,0.26355247728296954,nonsignificant,20,25,286,gene
YOR041C,25,0.1736111111111111,432,-0.9991259127887016,0.0008740872112984756,nonsignificant,13,25,144,gene
YOR042W,25,0.06067961165048544,1236,0.6386895714738211,0.3613104285261789,nonsignificant,30,25,412,gene
YOR043W,30,0.061601642710472276,1461,0.7501825581640553,0.24981744183594473,nonsignificant,37,30,487,gene
YOR044W,7,0.04430379746835443,474,0.9039076705443266,0.0960923294556734,nonsignificant,13,7,158,gene
YOR045W,4,0.06451612903225806,186,0.34527915398142317,0.6547208460185768,nonsignificant,5,4,62,gene
YOR046C,36,0.07453416149068323,1449,0.4729107431344619,0.5270892568655381,nonsignificant,40,36,483,gene
YOR047C,29,0.0651685393258427,1335,0.7566549908512408,0.24334500914875917,nonsignificant,36,29,445,gene
YOR048C,67,0.06653426017874876,3021,0.44431020971720536,0.5556897902827946,nonsignificant,72,67,1007,gene
YOR049C,34,0.09577464788732394,1065,-0.2763263901682371,0.7236736098317629,nonsignificant,32,34,355,gene
YOR050C,16,0.13793103448275862,348,-0.7517869210100797,0.24821307898992026,nonsignificant,12,16,116,gene
YOR051C,28,0.06779661016949153,1239,-0.4514937644998529,0.5485062355001471,nonsignificant,25,28,413,gene
YOR052C,11,0.0728476821192053,453,0.22717000731555248,0.7728299926844475,nonsignificant,12,11,151,gene
YOR053W,3,0.02631578947368421,342,0.869429981884263,0.13057001811573693,nonsignificant,7,3,114,gene
YOR054C,49,0.0725925925925926,2025,0.5037575255557372,0.49624247444426284,nonsignificant,54,49,675,gene
YOR055W,14,0.09655172413793103,435,-0.4362971383492269,0.5637028616507731,nonsignificant,12,14,145,gene
YOR056C,38,0.08260869565217391,1380,-0.615911750526148,0.384088249473852,nonsignificant,33,38,460,gene
YOR057W,21,0.05303030303030303,1188,0.8626051741441992,0.13739482585580076,nonsignificant,29,21,396,gene
YOR058C,59,0.06659142212189616,2658,0.7249076233641122,0.2750923766358878,nonsignificant,68,59,886,gene
YOR059C,29,0.06430155210643015,1353,0.689505565682768,0.31049443431723206,nonsignificant,35,29,451,gene
YOR060C,23,0.08914728682170543,774,-0.497665045639498,0.502334954360502,nonsignificant,20,23,258,gene
YOR061W,25,0.07352941176470588,1020,-0.16174351361417372,0.8382564863858263,nonsignificant,24,25,340,gene
YOR062C,17,0.06319702602230483,807,0.35364480446050983,0.6463551955394902,nonsignificant,19,17,269,gene
YOR063W,49,0.12628865979381443,1164,-0.9899026853524927,0.010097314647507242,nonsignificant,34,49,388,gene
YOR064C,11,0.05,660,0.4209002580460812,0.5790997419539188,nonsignificant,13,11,220,gene
YOR065W,34,0.10967741935483871,930,-0.8220682747317493,0.17793172526825074,nonsignificant,27,34,310,gene
YOR066W,61,0.09682539682539683,1890,-0.49596413354749536,0.5040358664525046,nonsignificant,56,61,630,gene
YOR067C,43,0.07439446366782007,1734,0.4404163002247573,0.5595836997752427,nonsignificant,47,43,578,gene
YOR069W,40,0.05917159763313609,2028,0.842700792949719,0.15729920705028105,nonsignificant,50,40,676,gene
YOR068C,10,0.08695652173913043,345,0.23697539944700496,0.763024600552995,nonsignificant,11,10,115,gene
YOR070C,54,0.08463949843260188,1914,-0.10925419906793365,0.8907458009320663,nonsignificant,53,54,638,gene
YOR071C,92,0.15358931552587646,1797,-0.9999999905963333,9.403666716494104e-09,enriched,51,92,599,gene
YOR072W,12,0.11428571428571428,315,-0.6826894921370888,0.31731050786291115,nonsignificant,9,12,105,gene
YOR072W-A,11,0.13253012048192772,249,-0.869429981884263,0.13057001811573693,nonsignificant,7,11,83,gene
YOR072W-B,2,0.037037037037037035,162,0.4362971383492269,0.5637028616507731,nonsignificant,3,2,54,gene
YOR073W,47,0.07952622673434856,1773,0.22490303780401533,0.7750969621959847,nonsignificant,49,47,591,gene
YOR074C,19,0.06229508196721312,915,0.17693672624187862,0.8230632737581214,nonsignificant,20,19,305,gene
YOR073W-A,6,0.07692307692307693,234,0.2945430138887266,0.7054569861112734,nonsignificant,7,6,78,gene
YOR075W,17,0.04899135446685879,1041,0.7890970739433932,0.21090292605660677,nonsignificant,23,17,347,gene
YOR076C,39,0.05213903743315508,2244,0.9828817602952098,0.017118239704790164,nonsignificant,57,39,748,gene
YOR077W,20,0.08583690987124463,699,-0.6826894921370888,0.31731050786291115,nonsignificant,16,20,233,gene
YOR078W,12,0.05581395348837209,645,0.6826894921370888,0.31731050786291115,nonsignificant,16,12,215,gene
YOR079C,21,0.06687898089171974,942,0.8141232676341279,0.1858767323658721,nonsignificant,28,21,314,gene
YOR080W,31,0.04229195088676671,2199,0.994898600353995,0.005101399646004981,nonsignificant,51,31,733,gene
YOR081C,86,0.11466666666666667,2250,-0.9995604125611234,0.0004395874388766613,nonsignificant,59,86,750,gene
YOR082C,8,0.07017543859649122,342,0.26111731963647267,0.7388826803635273,nonsignificant,9,8,114,gene
YOR083W,25,0.08445945945945946,888,0.2996886270631097,0.7003113729368903,nonsignificant,27,25,296,gene
YOR084W,55,0.14175257731958762,1164,-0.9999837134242335,1.6286575766479503e-05,enriched,31,55,388,gene
YOR085W,52,0.14814814814814814,1053,-0.9990585904140664,0.0009414095859335535,nonsignificant,33,52,351,gene
YOR086C,103,0.08677337826453244,3561,-0.5882299350978576,0.4117700649021424,nonsignificant,95,103,1187,gene
YOR087W,53,0.07840236686390532,2028,-0.32862675945912734,0.6713732405408727,nonsignificant,50,53,676,gene
YOR089C,14,0.06635071090047394,633,0.6542214138488399,0.3457785861511601,nonsignificant,18,14,211,gene
YOR090C,40,0.06980802792321117,1719,0.8014572063133417,0.1985427936866583,nonsignificant,49,40,573,gene
YOR091W,42,0.12138728323699421,1038,-0.9999799213438757,2.007865612426481e-05,enriched,22,42,346,gene
YOR092W,91,0.1482084690553746,1842,-0.9999852983920692,1.4701607930829397e-05,enriched,58,91,614,gene
YOR093C,105,0.06367495451788963,4947,0.9848138014429355,0.015186198557064516,nonsignificant,133,105,1649,gene
YOR094W,15,0.08152173913043478,552,-0.6135237692287675,0.3864762307712325,nonsignificant,12,15,184,gene
YOR095C,18,0.0694980694980695,777,0.4873092397380765,0.5126907602619235,nonsignificant,21,18,259,gene
YOR096W,19,0.09947643979057591,573,-0.5467452952462637,0.4532547047537363,nonsignificant,16,19,191,gene
YOR097C,6,0.03409090909090909,528,0.9798632484496537,0.02013675155034633,nonsignificant,15,6,176,gene
YOR098C,77,0.07149489322191271,3231,0.9729699234522275,0.027030076547772498,nonsignificant,99,77,1077,gene
YOR099W,35,0.08883248730964467,1182,-0.8141232676341279,0.1858767323658721,nonsignificant,28,35,394,gene
YOR100C,27,0.08231707317073171,984,0.416117579229635,0.583882420770365,nonsignificant,30,27,328,gene
YOR101W,28,0.09032258064516129,930,-0.7028534696515326,0.2971465303484674,nonsignificant,23,28,310,gene
YOR102W,13,0.1111111111111111,351,-0.817577560548268,0.18242243945173198,nonsignificant,9,13,117,gene
YOR103C,8,0.061068702290076333,393,0.6342877037184869,0.36571229628151314,nonsignificant,11,8,131,gene
YOR104W,15,0.053003533568904596,849,0.8095697361744796,0.19043026382552042,nonsignificant,21,15,283,gene
YOR105W,13,0.11926605504587157,327,0.0,1.0,nonsignificant,13,13,109,gene
YOR106W,27,0.09507042253521127,852,-0.8095697361744796,0.19043026382552042,nonsignificant,21,27,284,gene
YOR107W,22,0.07096774193548387,930,0.16517267081476084,0.8348273291852392,nonsignificant,23,22,310,gene
YOR108W,60,0.09917355371900827,1815,-0.6637112095971337,0.3362887904028663,nonsignificant,53,60,605,gene
YOR108C-A,10,0.14285714285714285,210,-0.8975295651402506,0.10247043485974942,nonsignificant,6,10,70,gene
YOR109W,72,0.06498194945848375,3324,0.9422204288764029,0.05777957112359715,nonsignificant,90,72,1108,gene
YOR110W,28,0.06422018348623854,1308,0.7632764293621461,0.23672357063785393,nonsignificant,35,28,436,gene
YOR111W,17,0.07296137339055794,699,0.18633628423320814,0.8136637157667919,nonsignificant,18,17,233,gene
YOR112W,65,0.08530183727034121,2286,0.09796535074554968,0.9020346492544503,nonsignificant,66,65,762,gene
YOR113W,48,0.05245901639344262,2745,0.9797249966388731,0.0202750033611269,nonsignificant,67,48,915,gene
YOR114W,21,0.0711864406779661,885,0.0,1.0,nonsignificant,21,21,295,gene
YOR115C,16,0.05947955390334572,807,0.6289066304773024,0.37109336952269756,nonsignificant,20,16,269,gene
YOR116C,106,0.07255304585900069,4383,0.7666242579811448,0.23337574201885528,nonsignificant,119,106,1461,gene
YOR117W,35,0.08045977011494253,1305,-0.13616825714527359,0.8638317428547264,nonsignificant,34,35,435,gene
YOR118W,27,0.04753521126760563,1704,0.9601673807552584,0.039832619244741525,nonsignificant,40,27,568,gene
YOR119C,30,0.061855670103092786,1455,0.3984918655594101,0.6015081344405899,nonsignificant,33,30,485,gene
YOR120W,30,0.09584664536741214,939,-0.5672324193322154,0.43276758066778465,nonsignificant,26,30,313,gene
YOR121C,7,0.06862745098039216,306,-0.31690860169039137,0.6830913983096086,nonsignificant,6,7,102,gene
YOR122C,11,0.08661417322834646,381,0.0,1.0,nonsignificant,11,11,127,gene
YOR123C,28,0.060215053763440864,1395,0.409986112836654,0.590013887163346,nonsignificant,31,28,465,gene
YOR124C,77,0.060487038491751764,3819,0.9352182183925167,0.06478178160748328,nonsignificant,95,77,1273,gene
YOR125C,22,0.09401709401709402,702,-0.34527915398142317,0.6547208460185768,nonsignificant,20,22,234,gene
YOR126C,24,0.100418410041841,717,-0.9544997361036415,0.04550026389635857,nonsignificant,16,24,239,gene
YOR127W,73,0.07242063492063493,3024,0.5003577423476439,0.49964225765235615,nonsignificant,79,73,1008,gene
YOR128C,45,0.07867132867132867,1716,0.6683149319431403,0.33168506805685966,nonsignificant,52,45,572,gene
YOR129C,73,0.08165548098434004,2682,-0.28008214680555354,0.7199178531944465,nonsignificant,70,73,894,gene
YOR130C,19,0.06484641638225255,879,0.8301894949144825,0.1698105050855175,nonsignificant,26,19,293,gene
YOR131C,15,0.0684931506849315,657,0.1974126513658474,0.8025873486341526,nonsignificant,16,15,219,gene
YOR132W,50,0.09057971014492754,1656,-0.6342877037184869,0.36571229628151314,nonsignificant,44,50,552,gene
YOR133W,133,0.15776986951364175,2529,-0.9999999999978202,2.179816421123091e-12,enriched,73,133,843,gene
YOR134W,27,0.06585365853658537,1230,0.6232408821884179,0.3767591178115821,nonsignificant,32,27,410,gene
YOR135C,8,0.07017543859649122,342,0.26111731963647267,0.7388826803635273,nonsignificant,9,8,114,gene
YOR136W,45,0.12162162162162163,1110,-0.8663855974622842,0.13361440253771584,nonsignificant,36,45,370,gene
YOR137C,42,0.06741573033707865,1869,0.6135237692287675,0.3864762307712325,nonsignificant,48,42,623,gene
YOR138C,55,0.0818452380952381,2016,-0.42459697708724664,0.5754030229127534,nonsignificant,51,55,672,gene
YOR139C,18,0.13740458015267176,393,-0.834482141302534,0.16551785869746605,nonsignificant,13,18,131,gene
YOR140W,72,0.0938722294654498,2301,-0.3723741949716407,0.6276258050283593,nonsignificant,68,72,767,gene
YOR141C,59,0.06689342403628118,2646,0.6716068416446903,0.32839315835530963,nonsignificant,67,59,882,gene
YOR142W,32,0.09696969696969697,990,-0.28499934531191085,0.7150006546880892,nonsignificant,30,32,330,gene
YOR142W-A,42,0.09523809523809523,1323,-0.36904595881582936,0.6309540411841706,nonsignificant,39,42,441,gene
YOR142W-B,153,0.08712984054669703,5268,-0.25685602811569375,0.7431439718843063,nonsignificant,149,153,1756,gene
YOR143C,22,0.06875,960,0.31690860169039137,0.6830913983096086,nonsignificant,24,22,320,gene
YOR144C,57,0.07196969696969698,2376,0.391452230892227,0.608547769107773,nonsignificant,61,57,792,gene
YOR145C,29,0.10545454545454545,825,-0.6925658340726076,0.30743416592739237,nonsignificant,24,29,275,gene
YOR146W,13,0.12745098039215685,306,-0.45350640459341784,0.5464935954065822,nonsignificant,11,13,102,gene
YOR147W,45,0.07223113964686999,1869,0.43229083380264743,0.5677091661973526,nonsignificant,49,45,623,gene
YOR148C,14,0.07526881720430108,558,-0.4362971383492269,0.5637028616507731,nonsignificant,12,14,186,gene
YOR149C,39,0.07543520309477757,1551,-0.1288685084028418,0.8711314915971582,nonsignificant,38,39,517,gene
YOR150W,10,0.06097560975609756,492,0.4362971383492269,0.5637028616507731,nonsignificant,12,10,164,gene
YOR151C,72,0.05877551020408163,3675,0.9933443945170506,0.006655605482949389,nonsignificant,99,72,1225,gene
YOR152C,19,0.07392996108949416,771,0.0,1.0,nonsignificant,19,19,257,gene
YOR153W,134,0.08862433862433862,4536,-0.6787227585859369,0.3212772414140631,nonsignificant,123,134,1512,gene
YOR154W,40,0.06802721088435375,1764,0.543943459749744,0.456056540250256,nonsignificant,45,40,588,gene
YOR155C,30,0.06651884700665188,1353,0.5072833227729123,0.4927166772270877,nonsignificant,34,30,451,gene
YOR156C,51,0.07015130674002751,2181,0.7547218831932305,0.24527811680676948,nonsignificant,60,51,727,gene
YOR157C,23,0.08778625954198473,786,0.0,1.0,nonsignificant,23,23,262,gene
YOR158W,26,0.08150470219435736,957,-0.7247664759251689,0.27523352407483115,nonsignificant,21,26,319,gene
YOR159C,11,0.11578947368421053,285,-0.7111556336535182,0.2888443663464818,nonsignificant,8,11,95,gene
YOR160W,65,0.06680369989722508,2919,0.8589683594792878,0.14103164052071218,nonsignificant,78,65,973,gene
YOR161C,63,0.11666666666666667,1620,-0.980395891429634,0.019604108570366,nonsignificant,47,63,540,gene
YOR161W-A,4,0.14814814814814814,81,-0.9973002039367398,0.0026997960632601883,nonsignificant,1,4,27,gene
YOR161W-B,6,0.06896551724137931,261,0.5204998778130466,0.47950012218695337,nonsignificant,8,6,87,gene
YOR161C-C,5,0.10204081632653061,147,-0.3829249225480261,0.6170750774519739,nonsignificant,4,5,49,gene
YOR162C,60,0.07398273736128237,2433,0.20050463813030817,0.7994953618696918,nonsignificant,62,60,811,gene
